actual_arrival,scheduled_arrival,actual_departure,composed_key,scheduled_departure
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
8106,8134,7954,2011-12-05 - AA-1165-JFK-MIA,7919
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
17050,17070,16742,2011-12-11 - AA-222-LAX-BOS,16750
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
19825,19785,19638,2011-12-13 - UA-1500-IAH-GUA,19615
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
5658,5688,5504,2011-12-03 - CO-1250-MIA-IAH,5513
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
41187,41180,41069,2011-12-28 - AA-466-IAH-MIA,41040
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
5837,5815,5682,2011-12-03 - AA-484-DFW-MIA,5655
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
12818,12845,12691,2011-12-08 - AA-3804-PHL-ORD,12695
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
21929,21929,21625,2011-12-14 - UA-233-LAX-JFK,21625
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
41457,41475,41343,2011-12-28 - AA-4277-CVG-JFK,41350
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
28889,28877,28735,2011-12-19 - UA-938-DEN-ORD,28734
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
32993,33005,32847,2011-12-22 - AA-3804-PHL-ORD,32855
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
8284,8265,8108,2011-12-05 - UA-1500-IAH-GUA,8095
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
16570,17990,16334,2011-12-11 - AA-1522-SFO-ORD,17755
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
3742,3740,3615,2011-12-02 - AA-466-IAH-MIA,3600
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
44323,44325,43957,2011-12-30 - AA-59-JFK-SFO,43930
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
11694,11705,11412,2011-12-07 - AA-1007-MIA-PHX,11395
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
19701,19686,19508,2011-12-13 - UA-3515-IAD-MSP,19515
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
28759,28748,28441,2011-12-19 - UA-382-IAD-LAX,28400
