actual_arrival,actual_departure,composed_key,scheduled_arrival,scheduled_departure
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
19391,19148,2011-12-12 - UA-828-SFO-ORD,19391,19148
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
17995,17755,2011-12-11 - UA-828-SFO-ORD,17995,17755
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
16517,16280,2011-12-10 - UA-828-SFO-ORD,16517,16280
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
15071,14828,2011-12-09 - UA-828-SFO-ORD,15071,14828
13631,13388,2011-12-08 - UA-828-SFO-ORD,13631,13388
13631,13388,2011-12-08 - UA-828-SFO-ORD,13631,13388
13631,13388,2011-12-08 - UA-828-SFO-ORD,13631,13388
13631,13388,2011-12-08 - UA-828-SFO-ORD,13631,13388
13631,13388,2011-12-08 - UA-828-SFO-ORD,13631,13388
13631,13388,2011-12-08 - UA-828-SFO-ORD,13631,13388
13631,13388,2011-12-08 - UA-828-SFO-ORD,13631,13388
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
12191,11948,2011-12-07 - UA-828-SFO-ORD,12191,11948
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
7875,7632,2011-12-04 - UA-828-SFO-ORD,7875,7632
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
6434,6179,2011-12-03 - UA-828-SFO-ORD,6434,6179
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
4991,4748,2011-12-02 - UA-828-SFO-ORD,4991,4748
3551,3308,2011-12-01 - UA-828-SFO-ORD,3551,3308
3551,3308,2011-12-01 - UA-828-SFO-ORD,3551,3308
3551,3308,2011-12-01 - UA-828-SFO-ORD,3551,3308
3551,3308,2011-12-01 - UA-828-SFO-ORD,3551,3308
9311,9068,2011-12-05 - UA-828-SFO-ORD,9311,9068
3551,3308,2011-12-01 - UA-828-SFO-ORD,3551,3308
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
44437,44103,2011-12-30 - AA-222-LAX-BOS,44430,44110
44437,44103,2011-12-30 - AA-222-LAX-BOS,44430,44110
44437,44103,2011-12-30 - AA-222-LAX-BOS,44430,44110
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
30256,29926,2011-12-20 - AA-222-LAX-BOS,30030,29710
30256,29926,2011-12-20 - AA-222-LAX-BOS,30030,29710
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
17050,16742,2011-12-11 - AA-222-LAX-BOS,17070,16750
12727,12427,2011-12-08 - AA-222-LAX-BOS,12750,12430
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
41553,41225,2011-12-28 - AA-222-LAX-BOS,41550,41230
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
12727,12427,2011-12-08 - AA-222-LAX-BOS,12750,12430
5533,5241,2011-12-03 - AA-222-LAX-BOS,5550,5230
5533,5241,2011-12-03 - AA-222-LAX-BOS,5550,5230
5533,5241,2011-12-03 - AA-222-LAX-BOS,5550,5230
5533,5241,2011-12-03 - AA-222-LAX-BOS,5550,5230
5533,5241,2011-12-03 - AA-222-LAX-BOS,5550,5230
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
6968,6683,2011-12-04 - AA-222-LAX-BOS,6990,6670
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
30256,29926,2011-12-20 - AA-222-LAX-BOS,30030,29710
30256,29926,2011-12-20 - AA-222-LAX-BOS,30030,29710
30256,29926,2011-12-20 - AA-222-LAX-BOS,30030,29710
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
28578,28269,2011-12-19 - AA-222-LAX-BOS,28590,28270
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
27143,26828,2011-12-18 - AA-222-LAX-BOS,27150,26830
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
17050,16742,2011-12-11 - AA-222-LAX-BOS,17070,16750
14177,13870,2011-12-09 - AA-222-LAX-BOS,14190,13870
14177,13870,2011-12-09 - AA-222-LAX-BOS,14190,13870
14177,13870,2011-12-09 - AA-222-LAX-BOS,14190,13870
14177,13870,2011-12-09 - AA-222-LAX-BOS,14190,13870
14177,13870,2011-12-09 - AA-222-LAX-BOS,14190,13870
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
25724,25390,2011-12-17 - AA-222-LAX-BOS,25710,25390
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
50192,49869,2012-01-03 - AA-222-LAX-BOS,50190,49870
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
24269,23948,2011-12-16 - AA-222-LAX-BOS,24270,23950
8395,8113,2011-12-05 - AA-222-LAX-BOS,8430,8110
8395,8113,2011-12-05 - AA-222-LAX-BOS,8430,8110
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
47305,46992,2012-01-01 - AA-222-LAX-BOS,47310,46990
6968,6683,2011-12-04 - AA-222-LAX-BOS,6990,6670
6968,6683,2011-12-04 - AA-222-LAX-BOS,6990,6670
6968,6683,2011-12-04 - AA-222-LAX-BOS,6990,6670
6968,6683,2011-12-04 - AA-222-LAX-BOS,6990,6670
6968,6683,2011-12-04 - AA-222-LAX-BOS,6990,6670
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
21369,21063,2011-12-14 - AA-222-LAX-BOS,21390,21070
4096,3809,2011-12-02 - AA-222-LAX-BOS,4110,3790
44437,44103,2011-12-30 - AA-222-LAX-BOS,44430,44110
2654,2371,2011-12-01 - AA-222-LAX-BOS,2670,2350
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
19928,19623,2011-12-13 - AA-222-LAX-BOS,19950,19630
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
42983,42665,2011-12-29 - AA-222-LAX-BOS,42990,42670
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
40100,39788,2011-12-27 - AA-222-LAX-BOS,40110,39790
18487,18184,2011-12-12 - AA-222-LAX-BOS,18510,18190
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
15628,15305,2011-12-10 - AA-222-LAX-BOS,15630,15310
48777,48458,2012-01-02 - AA-222-LAX-BOS,48750,48430
45860,45545,2011-12-31 - AA-222-LAX-BOS,45870,45550
44437,44103,2011-12-30 - AA-222-LAX-BOS,44430,44110
12727,12427,2011-12-08 - AA-222-LAX-BOS,12750,12430
38658,38341,2011-12-26 - AA-222-LAX-BOS,38670,38350
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
32938,32631,2011-12-22 - AA-222-LAX-BOS,32910,32590
