tid,attribute,correct_val
51493,eudract_number,2012-000452-34
51493,open,No
51493,single_blind,No
51493,double_blind,Yes
51493,randomised,Yes
51493,crossover,No
51493,parallel_group,Yes
51493,arms,2+
51493,controlled,Yes
51494,eudract_number,2012-000452-34
51494,open,No
51494,single_blind,No
51494,double_blind,Yes
51494,randomised,Yes
51494,crossover,No
51494,parallel_group,Yes
51494,arms,2+
51494,controlled,Yes
51495,eudract_number,2012-000452-34
51495,open,No
51495,single_blind,No
51495,double_blind,Yes
51495,randomised,Yes
51495,crossover,No
51495,parallel_group,Yes
51495,arms,2+
51495,controlled,Yes
51496,eudract_number,2012-000452-34
51496,open,No
51496,single_blind,No
51496,double_blind,Yes
51496,randomised,Yes
51496,crossover,No
51496,parallel_group,Yes
51496,arms,2+
51496,controlled,Yes
7475,eudract_number,2005-003902-27
7475,open,Yes
7475,single_blind,No
7475,double_blind,No
7475,randomised,No
7475,crossover,No
7475,parallel_group,No
7475,arms,1
7475,controlled,No
37436,eudract_number,2009-018015-11
37436,open,Yes
37436,single_blind,No
37436,double_blind,No
37436,randomised,Yes
37436,crossover,No
37436,parallel_group,Yes
37436,arms,2+
37436,controlled,Yes
37437,eudract_number,2009-018015-11
37437,open,Yes
37437,single_blind,No
37437,double_blind,No
37437,randomised,Yes
37437,crossover,No
37437,parallel_group,Yes
37437,arms,2+
37437,controlled,Yes
37438,eudract_number,2009-018015-11
37438,open,Yes
37438,single_blind,No
37438,double_blind,No
37438,randomised,Yes
37438,crossover,No
37438,parallel_group,Yes
37438,arms,2+
37438,controlled,Yes
37439,eudract_number,2009-018015-11
37439,open,Yes
37439,single_blind,No
37439,double_blind,No
37439,randomised,Yes
37439,crossover,No
37439,parallel_group,Yes
37439,arms,2+
37439,controlled,Yes
37440,eudract_number,2009-018015-11
37440,open,Yes
37440,single_blind,No
37440,double_blind,No
37440,randomised,Yes
37440,crossover,No
37440,parallel_group,Yes
37440,arms,2+
37440,controlled,Yes
37441,eudract_number,2009-018015-11
37441,open,Yes
37441,single_blind,No
37441,double_blind,No
37441,randomised,Yes
37441,crossover,No
37441,parallel_group,Yes
37441,arms,2+
37441,controlled,Yes
38613,eudract_number,2010-019340-40
38613,open,Yes
38613,single_blind,No
38613,double_blind,No
38613,randomised,Yes
38613,crossover,No
38613,parallel_group,Yes
38613,arms,2+
38613,controlled,Yes
38614,eudract_number,2010-019340-40
38614,open,Yes
38614,single_blind,No
38614,double_blind,No
38614,randomised,Yes
38614,crossover,No
38614,parallel_group,Yes
38614,arms,2+
38614,controlled,Yes
38615,eudract_number,2010-019340-40
38615,open,Yes
38615,single_blind,No
38615,double_blind,No
38615,randomised,Yes
38615,crossover,No
38615,parallel_group,Yes
38615,arms,2+
38615,controlled,Yes
38616,eudract_number,2010-019340-40
38616,open,Yes
38616,single_blind,No
38616,double_blind,No
38616,randomised,Yes
38616,crossover,No
38616,parallel_group,Yes
38616,arms,2+
38616,controlled,Yes
38617,eudract_number,2010-019340-40
38617,open,Yes
38617,single_blind,No
38617,double_blind,No
38617,randomised,Yes
38617,crossover,No
38617,parallel_group,Yes
38617,arms,2+
38617,controlled,Yes
38618,eudract_number,2010-019340-40
38618,open,Yes
38618,single_blind,No
38618,double_blind,No
38618,randomised,Yes
38618,crossover,No
38618,parallel_group,Yes
38618,arms,2+
38618,controlled,Yes
38619,eudract_number,2010-019340-40
38619,open,Yes
38619,single_blind,No
38619,double_blind,No
38619,randomised,Yes
38619,crossover,No
38619,parallel_group,Yes
38619,arms,2+
38619,controlled,Yes
38620,eudract_number,2010-019340-40
38620,open,Yes
38620,single_blind,No
38620,double_blind,No
38620,randomised,Yes
38620,crossover,No
38620,parallel_group,Yes
38620,arms,2+
38620,controlled,Yes
38621,eudract_number,2010-019340-40
38621,open,Yes
38621,single_blind,No
38621,double_blind,No
38621,randomised,Yes
38621,crossover,No
38621,parallel_group,Yes
38621,arms,2+
38621,controlled,Yes
38622,eudract_number,2010-019340-40
38622,open,Yes
38622,single_blind,No
38622,double_blind,No
38622,randomised,Yes
38622,crossover,No
38622,parallel_group,Yes
38622,arms,2+
38622,controlled,Yes
38623,eudract_number,2010-019340-40
38623,open,Yes
38623,single_blind,No
38623,double_blind,No
38623,randomised,Yes
38623,crossover,No
38623,parallel_group,Yes
38623,arms,2+
38623,controlled,Yes
56132,eudract_number,2012-004429-26
56132,open,Yes
56132,single_blind,No
56132,double_blind,No
56132,randomised,Yes
56132,crossover,No
56132,parallel_group,Yes
56132,arms,2+
56132,controlled,Yes
40946,eudract_number,2010-021370-11
40946,open,Yes
40946,single_blind,No
40946,double_blind,No
40946,randomised,No
40946,crossover,No
40946,parallel_group,No
40946,arms,1
40946,controlled,No
24454,eudract_number,2008-000536-40
24454,open,No
24454,single_blind,No
24454,double_blind,Yes
24454,randomised,Yes
24454,crossover,No
24454,parallel_group,Yes
24454,arms,2+
24454,controlled,Yes
24455,eudract_number,2008-000536-40
24455,open,No
24455,single_blind,No
24455,double_blind,Yes
24455,randomised,Yes
24455,crossover,No
24455,parallel_group,Yes
24455,arms,2+
24455,controlled,Yes
24456,eudract_number,2008-000536-40
24456,open,No
24456,single_blind,No
24456,double_blind,Yes
24456,randomised,Yes
24456,crossover,No
24456,parallel_group,Yes
24456,arms,2+
24456,controlled,Yes
24457,eudract_number,2008-000536-40
24457,open,No
24457,single_blind,No
24457,double_blind,Yes
24457,randomised,Yes
24457,crossover,No
24457,parallel_group,Yes
24457,arms,2+
24457,controlled,Yes
24458,eudract_number,2008-000536-40
24458,open,No
24458,single_blind,No
24458,double_blind,Yes
24458,randomised,Yes
24458,crossover,No
24458,parallel_group,Yes
24458,arms,2+
24458,controlled,Yes
22104,eudract_number,2007-005129-31
22104,open,Yes
22104,single_blind,No
22104,double_blind,No
22104,randomised,Yes
22104,crossover,No
22104,parallel_group,Yes
22104,arms,2+
22104,controlled,Yes
22105,eudract_number,2007-005129-31
22105,open,Yes
22105,single_blind,No
22105,double_blind,No
22105,randomised,Yes
22105,crossover,No
22105,parallel_group,Yes
22105,arms,2+
22105,controlled,Yes
22106,eudract_number,2007-005129-31
22106,open,Yes
22106,single_blind,No
22106,double_blind,No
22106,randomised,Yes
22106,crossover,No
22106,parallel_group,Yes
22106,arms,2+
22106,controlled,Yes
22107,eudract_number,2007-005129-31
22107,open,Yes
22107,single_blind,No
22107,double_blind,No
22107,randomised,Yes
22107,crossover,No
22107,parallel_group,Yes
22107,arms,2+
22107,controlled,Yes
22108,eudract_number,2007-005129-31
22108,open,Yes
22108,single_blind,No
22108,double_blind,No
22108,randomised,Yes
22108,crossover,No
22108,parallel_group,Yes
22108,arms,2+
22108,controlled,Yes
22109,eudract_number,2007-005129-31
22109,open,Yes
22109,single_blind,No
22109,double_blind,No
22109,randomised,Yes
22109,crossover,No
22109,parallel_group,Yes
22109,arms,2+
22109,controlled,Yes
22110,eudract_number,2007-005129-31
22110,open,Yes
22110,single_blind,No
22110,double_blind,No
22110,randomised,Yes
22110,crossover,No
22110,parallel_group,Yes
22110,arms,2+
22110,controlled,Yes
22111,eudract_number,2007-005129-31
22111,open,Yes
22111,single_blind,No
22111,double_blind,No
22111,randomised,Yes
22111,crossover,No
22111,parallel_group,Yes
22111,arms,2+
22111,controlled,Yes
22112,eudract_number,2007-005129-31
22112,open,Yes
22112,single_blind,No
22112,double_blind,No
22112,randomised,Yes
22112,crossover,No
22112,parallel_group,Yes
22112,arms,2+
22112,controlled,Yes
63641,eudract_number,2013-005427-16
63641,open,Yes
63641,single_blind,No
63641,double_blind,No
63641,randomised,No
63641,crossover,No
63641,parallel_group,No
63641,arms,1
63641,controlled,No
63642,eudract_number,2013-005427-16
63642,open,Yes
63642,single_blind,No
63642,double_blind,No
63642,randomised,No
63642,crossover,No
63642,parallel_group,No
63642,arms,1
63642,controlled,No
63643,eudract_number,2013-005427-16
63643,open,Yes
63643,single_blind,No
63643,double_blind,No
63643,randomised,No
63643,crossover,No
63643,parallel_group,No
63643,arms,1
63643,controlled,No
63644,eudract_number,2013-005427-16
63644,open,Yes
63644,single_blind,No
63644,double_blind,No
63644,randomised,No
63644,crossover,No
63644,parallel_group,No
63644,arms,1
63644,controlled,No
63645,eudract_number,2013-005427-16
63645,open,Yes
63645,single_blind,No
63645,double_blind,No
63645,randomised,No
63645,crossover,No
63645,parallel_group,No
63645,arms,1
63645,controlled,No
63646,eudract_number,2013-005427-16
63646,open,Yes
63646,single_blind,No
63646,double_blind,No
63646,randomised,No
63646,crossover,No
63646,parallel_group,No
63646,arms,1
63646,controlled,No
63647,eudract_number,2013-005427-16
63647,open,Yes
63647,single_blind,No
63647,double_blind,No
63647,randomised,No
63647,crossover,No
63647,parallel_group,No
63647,arms,1
63647,controlled,No
63648,eudract_number,2013-005427-16
63648,open,Yes
63648,single_blind,No
63648,double_blind,No
63648,randomised,No
63648,crossover,No
63648,parallel_group,No
63648,arms,1
63648,controlled,No
63649,eudract_number,2013-005427-16
63649,open,Yes
63649,single_blind,No
63649,double_blind,No
63649,randomised,No
63649,crossover,No
63649,parallel_group,No
63649,arms,1
63649,controlled,No
58542,eudract_number,2013-000895-14
58542,open,No
58542,single_blind,No
58542,double_blind,Yes
58542,randomised,Yes
58542,crossover,No
58542,parallel_group,Yes
58542,arms,2+
58542,controlled,Yes
58543,eudract_number,2013-000895-14
58543,open,No
58543,single_blind,No
58543,double_blind,Yes
58543,randomised,Yes
58543,crossover,No
58543,parallel_group,Yes
58543,arms,2+
58543,controlled,Yes
58544,eudract_number,2013-000895-14
58544,open,No
58544,single_blind,No
58544,double_blind,Yes
58544,randomised,Yes
58544,crossover,No
58544,parallel_group,Yes
58544,arms,2+
58544,controlled,Yes
58545,eudract_number,2013-000895-14
58545,open,No
58545,single_blind,No
58545,double_blind,Yes
58545,randomised,Yes
58545,crossover,No
58545,parallel_group,Yes
58545,arms,2+
58545,controlled,Yes
58546,eudract_number,2013-000895-14
58546,open,No
58546,single_blind,No
58546,double_blind,Yes
58546,randomised,Yes
58546,crossover,No
58546,parallel_group,Yes
58546,arms,2+
58546,controlled,Yes
58547,eudract_number,2013-000895-14
58547,open,No
58547,single_blind,No
58547,double_blind,Yes
58547,randomised,Yes
58547,crossover,No
58547,parallel_group,Yes
58547,arms,2+
58547,controlled,Yes
58548,eudract_number,2013-000895-14
58548,open,No
58548,single_blind,No
58548,double_blind,Yes
58548,randomised,Yes
58548,crossover,No
58548,parallel_group,Yes
58548,arms,2+
58548,controlled,Yes
63088,eudract_number,2013-004711-50
63088,open,No
63088,single_blind,No
63088,double_blind,Yes
63088,randomised,Yes
63088,crossover,No
63088,parallel_group,Yes
63088,arms,2+
63088,controlled,Yes
63089,eudract_number,2013-004711-50
63089,open,No
63089,single_blind,No
63089,double_blind,Yes
63089,randomised,Yes
63089,crossover,No
63089,parallel_group,Yes
63089,arms,2+
63089,controlled,Yes
63090,eudract_number,2013-004711-50
63090,open,No
63090,single_blind,No
63090,double_blind,Yes
63090,randomised,Yes
63090,crossover,No
63090,parallel_group,Yes
63090,arms,2+
63090,controlled,Yes
63091,eudract_number,2013-004711-50
63091,open,No
63091,single_blind,No
63091,double_blind,Yes
63091,randomised,Yes
63091,crossover,No
63091,parallel_group,Yes
63091,arms,2+
63091,controlled,Yes
63092,eudract_number,2013-004711-50
63092,open,No
63092,single_blind,No
63092,double_blind,Yes
63092,randomised,Yes
63092,crossover,No
63092,parallel_group,Yes
63092,arms,2+
63092,controlled,Yes
63093,eudract_number,2013-004711-50
63093,open,No
63093,single_blind,No
63093,double_blind,Yes
63093,randomised,Yes
63093,crossover,No
63093,parallel_group,Yes
63093,arms,2+
63093,controlled,Yes
63094,eudract_number,2013-004711-50
63094,open,No
63094,single_blind,No
63094,double_blind,Yes
63094,randomised,Yes
63094,crossover,No
63094,parallel_group,Yes
63094,arms,2+
63094,controlled,Yes
63095,eudract_number,2013-004711-50
63095,open,No
63095,single_blind,No
63095,double_blind,Yes
63095,randomised,Yes
63095,crossover,No
63095,parallel_group,Yes
63095,arms,2+
63095,controlled,Yes
63096,eudract_number,2013-004711-50
63096,open,No
63096,single_blind,No
63096,double_blind,Yes
63096,randomised,Yes
63096,crossover,No
63096,parallel_group,Yes
63096,arms,2+
63096,controlled,Yes
63097,eudract_number,2013-004711-50
63097,open,No
63097,single_blind,No
63097,double_blind,Yes
63097,randomised,Yes
63097,crossover,No
63097,parallel_group,Yes
63097,arms,2+
63097,controlled,Yes
63098,eudract_number,2013-004711-50
63098,open,No
63098,single_blind,No
63098,double_blind,Yes
63098,randomised,Yes
63098,crossover,No
63098,parallel_group,Yes
63098,arms,2+
63098,controlled,Yes
63099,eudract_number,2013-004711-50
63099,open,No
63099,single_blind,No
63099,double_blind,Yes
63099,randomised,Yes
63099,crossover,No
63099,parallel_group,Yes
63099,arms,2+
63099,controlled,Yes
29343,eudract_number,2008-006300-27
29343,open,Yes
29343,single_blind,No
29343,double_blind,No
29343,randomised,No
29343,crossover,No
29343,parallel_group,No
29343,arms,1
29343,controlled,No
29344,eudract_number,2008-006300-27
29344,open,Yes
29344,single_blind,No
29344,double_blind,No
29344,randomised,No
29344,crossover,No
29344,parallel_group,No
29344,arms,1
29344,controlled,No
44804,eudract_number,2011-000392-14
44804,open,No
44804,single_blind,No
44804,double_blind,Yes
44804,randomised,Yes
44804,crossover,No
44804,parallel_group,Yes
44804,arms,2+
44804,controlled,Yes
44805,eudract_number,2011-000392-14
44805,open,No
44805,single_blind,No
44805,double_blind,Yes
44805,randomised,Yes
44805,crossover,No
44805,parallel_group,Yes
44805,arms,2+
44805,controlled,Yes
44806,eudract_number,2011-000392-14
44806,open,No
44806,single_blind,No
44806,double_blind,Yes
44806,randomised,Yes
44806,crossover,No
44806,parallel_group,Yes
44806,arms,2+
44806,controlled,Yes
44807,eudract_number,2011-000392-14
44807,open,No
44807,single_blind,No
44807,double_blind,Yes
44807,randomised,Yes
44807,crossover,No
44807,parallel_group,Yes
44807,arms,2+
44807,controlled,Yes
44808,eudract_number,2011-000392-14
44808,open,No
44808,single_blind,No
44808,double_blind,Yes
44808,randomised,Yes
44808,crossover,No
44808,parallel_group,Yes
44808,arms,2+
44808,controlled,Yes
44809,eudract_number,2011-000392-14
44809,open,No
44809,single_blind,No
44809,double_blind,Yes
44809,randomised,Yes
44809,crossover,No
44809,parallel_group,Yes
44809,arms,2+
44809,controlled,Yes
44810,eudract_number,2011-000392-14
44810,open,No
44810,single_blind,No
44810,double_blind,Yes
44810,randomised,Yes
44810,crossover,No
44810,parallel_group,Yes
44810,arms,2+
44810,controlled,Yes
44811,eudract_number,2011-000392-14
44811,open,No
44811,single_blind,No
44811,double_blind,Yes
44811,randomised,Yes
44811,crossover,No
44811,parallel_group,Yes
44811,arms,2+
44811,controlled,Yes
44812,eudract_number,2011-000392-14
44812,open,No
44812,single_blind,No
44812,double_blind,Yes
44812,randomised,Yes
44812,crossover,No
44812,parallel_group,Yes
44812,arms,2+
44812,controlled,Yes
44813,eudract_number,2011-000392-14
44813,open,No
44813,single_blind,No
44813,double_blind,Yes
44813,randomised,Yes
44813,crossover,No
44813,parallel_group,Yes
44813,arms,2+
44813,controlled,Yes
44814,eudract_number,2011-000392-14
44814,open,No
44814,single_blind,No
44814,double_blind,Yes
44814,randomised,Yes
44814,crossover,No
44814,parallel_group,Yes
44814,arms,2+
44814,controlled,Yes
44815,eudract_number,2011-000392-14
44815,open,No
44815,single_blind,No
44815,double_blind,Yes
44815,randomised,Yes
44815,crossover,No
44815,parallel_group,Yes
44815,arms,2+
44815,controlled,Yes
44816,eudract_number,2011-000392-14
44816,open,No
44816,single_blind,No
44816,double_blind,Yes
44816,randomised,Yes
44816,crossover,No
44816,parallel_group,Yes
44816,arms,2+
44816,controlled,Yes
44817,eudract_number,2011-000392-14
44817,open,No
44817,single_blind,No
44817,double_blind,Yes
44817,randomised,Yes
44817,crossover,No
44817,parallel_group,Yes
44817,arms,2+
44817,controlled,Yes
44818,eudract_number,2011-000392-14
44818,open,No
44818,single_blind,No
44818,double_blind,Yes
44818,randomised,Yes
44818,crossover,No
44818,parallel_group,Yes
44818,arms,2+
44818,controlled,Yes
44819,eudract_number,2011-000392-14
44819,open,No
44819,single_blind,No
44819,double_blind,Yes
44819,randomised,Yes
44819,crossover,No
44819,parallel_group,Yes
44819,arms,2+
44819,controlled,Yes
8477,eudract_number,2005-004944-30
8477,open,Yes
8477,single_blind,No
8477,double_blind,No
8477,randomised,No
8477,crossover,No
8477,parallel_group,No
8477,arms,1
8477,controlled,No
8478,eudract_number,2005-004944-30
8478,open,Yes
8478,single_blind,No
8478,double_blind,No
8478,randomised,No
8478,crossover,No
8478,parallel_group,No
8478,arms,1
8478,controlled,No
25653,eudract_number,2008-001755-22
25653,open,Yes
25653,single_blind,No
25653,double_blind,No
25653,randomised,Yes
25653,crossover,Yes
25653,parallel_group,No
25653,arms,2+
25653,controlled,Yes
25654,eudract_number,2008-001755-22
25654,open,Yes
25654,single_blind,No
25654,double_blind,No
25654,randomised,Yes
25654,crossover,Yes
25654,parallel_group,No
25654,arms,2+
25654,controlled,Yes
25655,eudract_number,2008-001755-22
25655,open,Yes
25655,single_blind,No
25655,double_blind,No
25655,randomised,Yes
25655,crossover,Yes
